ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.6221168041229248,0.049132198095321655,0.0182888675481081,0.012307425029575825,0.07607043534517288,0.06730091571807861,0.020206548273563385,0.13457675278186798,img_00469.jpg
0.5077258944511414,0.04257144406437874,0.016442814841866493,0.008773271925747395,0.0702294334769249,0.05679483339190483,0.02505362220108509,0.272408664226532,img_00473.jpg
0.612390398979187,0.060767967253923416,0.015588677488267422,0.00952291302382946,0.0768175795674324,0.05264668166637421,0.0237018670886755,0.1485639363527298,img_00483.jpg
0.5829766392707825,0.05216610059142113,0.021076776087284088,0.01408082153648138,0.08024566620588303,0.08167362213134766,0.024560702964663506,0.1432197093963623,img_00484.jpg
0.776890218257904,0.021873274818062782,0.011113380081951618,0.007023836951702833,0.05874260142445564,0.027749842032790184,0.015333947725594044,0.08127288520336151,img_00486.jpg
0.1480092853307724,0.018309516832232475,0.010685279034078121,0.0064485277980566025,0.7067829966545105,0.026359351351857185,0.01523446012288332,0.06817063689231873,img_00487.jpg
0.3811403214931488,0.0651489794254303,0.05754296854138374,0.013100333511829376,0.0962325930595398,0.07950086891651154,0.024036364629864693,0.2832975685596466,img_00493.jpg
0.7417719960212708,0.027560999616980553,0.012520807795226574,0.006961955223232508,0.07473310083150864,0.03018338419497013,0.016056276857852936,0.09021145105361938,img_00518.jpg
0.2678510248661041,0.05881652235984802,0.07059382647275925,0.012638460844755173,0.08656332641839981,0.08189284056425095,0.044340480118989944,0.37730351090431213,img_00533.jpg
0.6709189414978027,0.020687324926257133,0.011451245285570621,0.050516437739133835,0.07143479585647583,0.06539274007081985,0.015427373349666595,0.09417112916707993,img_00538.jpg
0.7631247639656067,0.020358597859740257,0.0110139399766922,0.0073520769365131855,0.06337270140647888,0.027875997126102448,0.01530027762055397,0.09160163253545761,img_00543.jpg
0.49226298928260803,0.05542674660682678,0.035053204745054245,0.020760023966431618,0.08901641517877579,0.10814347118139267,0.03560475632548332,0.1637323945760727,img_00550.jpg
0.653252899646759,0.03792595490813255,0.013530385680496693,0.010252256877720356,0.07708346098661423,0.06443735957145691,0.020722858607769012,0.12279483675956726,img_00551.jpg
0.14818887412548065,0.018390076234936714,0.010693578980863094,0.006524516735225916,0.7000027298927307,0.02636376954615116,0.015238367021083832,0.07459808140993118,img_00564.jpg
0.4976460039615631,0.05408008024096489,0.03277049586176872,0.019854148849844933,0.08605417609214783,0.1127992570400238,0.03338836506009102,0.16340741515159607,img_00575.jpg
0.7053840160369873,0.033032048493623734,0.013436940498650074,0.008243785239756107,0.0720900297164917,0.04554300382733345,0.017728889361023903,0.10454126447439194,img_00582.jpg
0.5514455437660217,0.07104730606079102,0.027143636718392372,0.017203107476234436,0.09292441606521606,0.06200969219207764,0.030396124348044395,0.14783018827438354,img_00584.jpg
0.4198128283023834,0.06211225688457489,0.03203289210796356,0.019538944587111473,0.09003093838691711,0.1392408162355423,0.04322242736816406,0.194008931517601,img_00587.jpg
0.4358448088169098,0.061732690781354904,0.03744697570800781,0.02319488674402237,0.08203957229852676,0.13859109580516815,0.05006309226155281,0.1710868626832962,img_00590.jpg
0.22760337591171265,0.04384196922183037,0.031802698969841,0.008799264207482338,0.05146003141999245,0.06498643010854721,0.1632392406463623,0.40826699137687683,img_00591.jpg
0.29606372117996216,0.13197432458400726,0.022266201674938202,0.007064100354909897,0.052363768219947815,0.036265552043914795,0.021202078089118004,0.43280029296875,img_00598.jpg
0.526159405708313,0.044775884598493576,0.025532307103276253,0.015712792053818703,0.09050343185663223,0.08901936560869217,0.04054665192961693,0.16775016486644745,img_00599.jpg
0.4143199920654297,0.05166490748524666,0.0337517112493515,0.02417832799255848,0.14652961492538452,0.11468794196844101,0.032455239444971085,0.1824122667312622,img_00612.jpg
0.3952988088130951,0.0643000602722168,0.03526562452316284,0.02142934501171112,0.07916370034217834,0.1647568792104721,0.03666028007864952,0.20312531292438507,img_00618.jpg
0.7566626667976379,0.02437015064060688,0.011850055307149887,0.007901535369455814,0.06451538950204849,0.030348757281899452,0.015618201345205307,0.08873315900564194,img_00620.jpg
0.40616583824157715,0.032991960644721985,0.019008303061127663,0.014613032341003418,0.2952984869480133,0.05176176503300667,0.01778571307659149,0.16237489879131317,img_00642.jpg
0.14805807173252106,0.018841346725821495,0.03592151403427124,0.0064994897693395615,0.04084904119372368,0.026531649753451347,0.016063133254647255,0.7072357535362244,img_00646.jpg
0.7496743202209473,0.021380797028541565,0.011527866125106812,0.008239747025072575,0.06368211656808853,0.02984396554529667,0.015495353378355503,0.10015576332807541,img_00648.jpg
0.4363795220851898,0.061689794063568115,0.03743560239672661,0.023181358352303505,0.08196955919265747,0.1382318139076233,0.05025039613246918,0.17086200416088104,img_00650.jpg
0.28352683782577515,0.06377766281366348,0.02890193462371826,0.013452869839966297,0.12374750524759293,0.07456325739622116,0.030676178634166718,0.3813537359237671,img_00654.jpg
0.6577280163764954,0.037941861897706985,0.019630759954452515,0.013784036040306091,0.0711742714047432,0.06097167730331421,0.020088117569684982,0.11868122965097427,img_00664.jpg
0.14800968766212463,0.018309518694877625,0.010685279034078121,0.006448488682508469,0.7067616581916809,0.026359351351857185,0.01523446012288332,0.06819155067205429,img_00667.jpg
0.14801020920276642,0.01831032708287239,0.010685279965400696,0.006448510568588972,0.70635986328125,0.026359351351857185,0.015234461985528469,0.06859205663204193,img_00676.jpg
0.14812453091144562,0.01903652586042881,0.036874908953905106,0.006505988538265228,0.04079163447022438,0.027165094390511513,0.016714269295334816,0.7047870755195618,img_00697.jpg
0.4509757459163666,0.059079695492982864,0.036295849829912186,0.02323511242866516,0.0836373046040535,0.13779807090759277,0.04435848817229271,0.16461969912052155,img_00708.jpg
0.464878648519516,0.0715639665722847,0.033675968647003174,0.02082502283155918,0.07807745784521103,0.1178068295121193,0.03983781859278679,0.17333431541919708,img_00716.jpg
0.6919150352478027,0.03415124863386154,0.016052085906267166,0.009907504543662071,0.07356462627649307,0.050887610763311386,0.022102579474449158,0.10141929239034653,img_00717.jpg
0.7160987854003906,0.027096852660179138,0.014438598416745663,0.011367893777787685,0.06832459568977356,0.038442548364400864,0.016502192243933678,0.1077285185456276,img_00718.jpg
0.5458152890205383,0.055179495364427567,0.020842062309384346,0.01312578096985817,0.09887132793664932,0.07162188738584518,0.03450867533683777,0.16003546118736267,img_00723.jpg
0.48421064019203186,0.05764421820640564,0.02581929601728916,0.01811881549656391,0.11210901290178299,0.06300908327102661,0.051139023154973984,0.18794985115528107,img_00724.jpg
0.7528684735298157,0.022662805393338203,0.011612902395427227,0.0068983230739831924,0.0743098184466362,0.02760414034128189,0.015424533747136593,0.08861903101205826,img_00726.jpg
0.45484209060668945,0.024859344586730003,0.012504327110946178,0.006877367850393057,0.36789456009864807,0.029289716854691505,0.015927890315651894,0.08780468255281448,img_00729.jpg
0.3993616998195648,0.05968782305717468,0.043519601225852966,0.022591879591345787,0.08081817626953125,0.13457782566547394,0.05840347707271576,0.20103950798511505,img_00730.jpg
0.6271393895149231,0.05223545432090759,0.017871813848614693,0.012561000883579254,0.0728321298956871,0.059931863099336624,0.020627712830901146,0.1368006318807602,img_00757.jpg
0.48445653915405273,0.04207014665007591,0.028059758245944977,0.03470422327518463,0.06666216254234314,0.19014210999011993,0.027570346370339394,0.12633471190929413,img_00760.jpg
0.1484222561120987,0.018471334129571915,0.010685942135751247,0.006449516396969557,0.7021510004997253,0.026364224031567574,0.015238686464726925,0.07221707701683044,img_00763.jpg
0.24154801666736603,0.05637635663151741,0.08448908478021622,0.013571581803262234,0.07805527001619339,0.06383677572011948,0.04790028557181358,0.4142225980758667,img_00764.jpg
0.43732014298439026,0.061620790511369705,0.03741292655467987,0.02315478026866913,0.0818537175655365,0.13760297000408173,0.05055643990635872,0.1704782247543335,img_00765.jpg
0.14800982177257538,0.01837548427283764,0.058038514107465744,0.006457950919866562,0.040169235318899155,0.02636069245636463,0.015248461626470089,0.6873397827148438,img_00772.jpg
0.6284242272377014,0.032539576292037964,0.027066707611083984,0.0124962218105793,0.0693826675415039,0.05668030306696892,0.022733859717845917,0.15067647397518158,img_00773.jpg
0.6693913340568542,0.04094601050019264,0.014597896486520767,0.00974492821842432,0.07165396213531494,0.05393202230334282,0.017583860084414482,0.12214997410774231,img_00777.jpg
0.2579290270805359,0.046276599168777466,0.055255595594644547,0.014011566527187824,0.12273647636175156,0.057101067155599594,0.027165045961737633,0.41952458024024963,img_00780.jpg
0.451585978269577,0.055104393512010574,0.036342982202768326,0.024064896628260612,0.09356445074081421,0.12498726695775986,0.04425463080406189,0.17009539902210236,img_00798.jpg
0.4158748388290405,0.10215964168310165,0.0353420116007328,0.012154646217823029,0.07004625350236893,0.07216585427522659,0.0293999295681715,0.2628568410873413,img_00808.jpg
0.7560736536979675,0.0242328941822052,0.011500641703605652,0.006668423768132925,0.07054012268781662,0.02773871459066868,0.015441090799868107,0.08780453354120255,img_00816.jpg
0.15439948439598083,0.01854691095650196,0.010712970979511738,0.006511622574180365,0.6901161670684814,0.026387864723801613,0.015235072933137417,0.0780898928642273,img_00828.jpg
0.39736977219581604,0.06384413689374924,0.03742001950740814,0.022852780297398567,0.08131825178861618,0.16279010474681854,0.041492998600006104,0.19291193783283234,img_00833.jpg
0.794388473033905,0.021651506423950195,0.01070098951458931,0.00645873649045825,0.052045103162527084,0.02725113183259964,0.015239515341818333,0.07226456701755524,img_00837.jpg
0.3079233169555664,0.043321121484041214,0.026186367496848106,0.01646103896200657,0.3314225375652313,0.0681990310549736,0.025334300473332405,0.18115226924419403,img_00855.jpg
0.7325285077095032,0.025370607152581215,0.011422108858823776,0.0074311732314527035,0.0880560502409935,0.029681481420993805,0.015469997189939022,0.09004009515047073,img_00857.jpg
0.599602222442627,0.03756698966026306,0.030006805434823036,0.015414945781230927,0.07361123710870743,0.07593239843845367,0.025150282308459282,0.14271515607833862,img_00858.jpg
0.7503660321235657,0.023327471688389778,0.012360596098005772,0.007787821814417839,0.06510107964277267,0.030495502054691315,0.015495614148676395,0.09506583958864212,img_00865.jpg
0.14800973236560822,0.018309542909264565,0.010685279034078121,0.006448488216847181,0.7067365050315857,0.026359351351857185,0.01523446012288332,0.06821665912866592,img_00876.jpg
0.14946311712265015,0.026175305247306824,0.12307238578796387,0.007342612370848656,0.048092782497406006,0.02694086544215679,0.016220534220337868,0.6026924252510071,img_00889.jpg
0.3135170042514801,0.0372002013027668,0.02783268131315708,0.018400846049189568,0.31900885701179504,0.08930724114179611,0.02575821988284588,0.16897492110729218,img_00894.jpg
0.17140711843967438,0.13697946071624756,0.01987677626311779,0.08248043805360794,0.04891495779156685,0.029599756002426147,0.28513476252555847,0.22560672461986542,img_00902.jpg
0.39752212166786194,0.06800652295351028,0.04761930927634239,0.01992225833237171,0.08544892817735672,0.12233909219503403,0.0455310232937336,0.21361076831817627,img_00914.jpg
0.3193913698196411,0.057580843567848206,0.024112820625305176,0.011437039822340012,0.06004983186721802,0.0769941434264183,0.1540825366973877,0.2963514029979706,img_00921.jpg
0.43732014298439026,0.061620790511369705,0.03741292655467987,0.02315478026866913,0.0818537175655365,0.13760297000408173,0.05055643990635872,0.1704782247543335,img_00927.jpg
0.6163600087165833,0.050273165106773376,0.015574763529002666,0.009647214785218239,0.09442746639251709,0.04581579938530922,0.018945252522826195,0.14895635843276978,img_00943.jpg
0.3510647118091583,0.042116377502679825,0.029461564496159554,0.02028004638850689,0.2691832482814789,0.09394463151693344,0.026471605524420738,0.1674777716398239,img_00948.jpg
0.4354759156703949,0.06107581779360771,0.036297108978033066,0.02353852055966854,0.08335870504379272,0.14602859318256378,0.04395780339837074,0.17026753723621368,img_00950.jpg
0.7290679812431335,0.02458100952208042,0.012465592473745346,0.009259146638214588,0.07312273234128952,0.031910452991724014,0.015752064064145088,0.10384108871221542,img_00959.jpg
0.2542652487754822,0.04448939487338066,0.035514477640390396,0.011112202890217304,0.06342288106679916,0.06893189251422882,0.047027021646499634,0.4752368628978729,img_00962.jpg
0.16941267251968384,0.16518275439739227,0.02838345803320408,0.006958758924156427,0.04659831151366234,0.030044041574001312,0.027557266876101494,0.5258626937866211,img_00964.jpg
0.4332086145877838,0.060229647904634476,0.033635009080171585,0.020254554226994514,0.09271907806396484,0.11836132407188416,0.038496118038892746,0.20309562981128693,img_00966.jpg
0.5282473564147949,0.04927617684006691,0.033610839396715164,0.018967969343066216,0.10653531551361084,0.06809388846158981,0.023372113704681396,0.17189635336399078,img_00974.jpg
0.33522191643714905,0.10938369482755661,0.06976360827684402,0.015944166108965874,0.08910059928894043,0.08616703748703003,0.04480867460370064,0.2496103048324585,img_00979.jpg
0.43934449553489685,0.04802389070391655,0.04529915750026703,0.020108630880713463,0.08388704806566238,0.0823531523346901,0.03886467218399048,0.24211899936199188,img_00982.jpg
0.4655725061893463,0.05612877383828163,0.03328516706824303,0.02007286809384823,0.09118127077817917,0.11522241681814194,0.03597923740744591,0.18255771696567535,img_00985.jpg
0.6478111147880554,0.03571831062436104,0.014920022338628769,0.010875060223042965,0.0866512879729271,0.049393463879823685,0.019438857212662697,0.1351919025182724,img_00999.jpg
0.5098294615745544,0.05435037985444069,0.02883141301572323,0.01994236744940281,0.07758664339780807,0.12423086911439896,0.033440325409173965,0.15178851783275604,img_01022.jpg
0.5559136271476746,0.04613668844103813,0.029833579435944557,0.020137935876846313,0.07618412375450134,0.10621755570173264,0.027716130018234253,0.13786037266254425,img_01031.jpg
0.6600616574287415,0.04210430011153221,0.014741320163011551,0.009559969417750835,0.0716993436217308,0.06266957521438599,0.022214660421013832,0.11694913357496262,img_01035.jpg
0.14917238056659698,0.018369393423199654,0.010704017244279385,0.006494434084743261,0.6985411643981934,0.026372140273451805,0.015234976075589657,0.07511154562234879,img_01043.jpg
0.35779961943626404,0.030469292774796486,0.018399229273200035,0.01370977982878685,0.3583950698375702,0.046591371297836304,0.020010357722640038,0.15462534129619598,img_01058.jpg
0.44446155428886414,0.060257911682128906,0.03274279087781906,0.020802851766347885,0.09607938677072525,0.12448044866323471,0.046026330441236496,0.17514872550964355,img_01059.jpg
0.4828256070613861,0.06748571246862411,0.02644258737564087,0.014945276081562042,0.10710222274065018,0.09154335409402847,0.03635774180293083,0.17329752445220947,img_01090.jpg
0.2883736491203308,0.040835555642843246,0.025873631238937378,0.016835564747452736,0.35513171553611755,0.06121410056948662,0.02275976538658142,0.18897603452205658,img_01102.jpg
0.3337206542491913,0.10714969038963318,0.02273060567677021,0.007777246180921793,0.05260225757956505,0.03730519488453865,0.019562358036637306,0.41915199160575867,img_01103.jpg
0.7536112666130066,0.029420727863907814,0.011827616952359676,0.007693926338106394,0.05745244398713112,0.032167185097932816,0.015544991940259933,0.09228187799453735,img_01116.jpg
0.6593131422996521,0.036385346204042435,0.014462391845881939,0.01026616245508194,0.07843195647001266,0.06014249101281166,0.021023975685238838,0.11997457593679428,img_01134.jpg
0.6952422261238098,0.033159252256155014,0.01241437066346407,0.007008856628090143,0.06223715469241142,0.028641417622566223,0.016000593081116676,0.14529617130756378,img_01142.jpg
0.4205029010772705,0.0625268891453743,0.037742722779512405,0.023194273933768272,0.08261769264936447,0.14758847653865814,0.04637427628040314,0.1794528216123581,img_01168.jpg
0.16966164112091064,0.02620522677898407,0.01238588709384203,0.006789920851588249,0.5644636154174805,0.02848067879676819,0.0161358043551445,0.17587725818157196,img_01171.jpg
0.7924047112464905,0.01881924830377102,0.010690941475331783,0.006471171509474516,0.05841295048594475,0.02641349285840988,0.015235207974910736,0.07155228406190872,img_01177.jpg
0.7122971415519714,0.028174350038170815,0.012929064221680164,0.009615610353648663,0.07949803024530411,0.04261774942278862,0.016373587772250175,0.09849455207586288,img_01179.jpg
0.44298210740089417,0.060674965381622314,0.03704475238919258,0.023146720603108406,0.08254226297140121,0.13741911947727203,0.04823033884167671,0.1679597645998001,img_01188.jpg
0.4547356367111206,0.058486711233854294,0.02941877953708172,0.019645703956484795,0.09827093034982681,0.10994917899370193,0.04685975983738899,0.18263329565525055,img_01198.jpg
0.14800947904586792,0.018309516832232475,0.010685279034078121,0.0064484854228794575,0.7067738175392151,0.026359351351857185,0.01523446012288332,0.06817961484193802,img_01204.jpg
0.34992697834968567,0.06805016845464706,0.040175288915634155,0.019994376227259636,0.08923095464706421,0.14466780424118042,0.039418209344148636,0.24853621423244476,img_01208.jpg
0.37049540877342224,0.07037671655416489,0.01763634942471981,0.012358262203633785,0.22766238451004028,0.05728049948811531,0.030423568561673164,0.21376685798168182,img_01211.jpg
0.6727254986763,0.028644263744354248,0.013367131352424622,0.01361655443906784,0.0708627849817276,0.07049954682588577,0.018460838124155998,0.11182340979576111,img_01213.jpg
0.441260427236557,0.060492753982543945,0.03703707829117775,0.02356049232184887,0.08167687803506851,0.13913004100322723,0.049329593777656555,0.16751272976398468,img_01222.jpg
0.41219961643218994,0.08250724524259567,0.04017311707139015,0.013931240886449814,0.1241668090224266,0.07207571715116501,0.030454182997345924,0.22449205815792084,img_01224.jpg
0.16237066686153412,0.019326191395521164,0.010858247987926006,0.006543969269841909,0.6570767164230347,0.026470771059393883,0.015247981064021587,0.10210549086332321,img_01237.jpg
0.3133278787136078,0.042707327753305435,0.01534105371683836,0.013134465552866459,0.33994460105895996,0.043535202741622925,0.026069702580571175,0.20593978464603424,img_01249.jpg
0.19505572319030762,0.034884389489889145,0.04812607541680336,0.00868357066065073,0.055310580879449844,0.04369020834565163,0.02867608703672886,0.5855733752250671,img_01253.jpg
0.5185309648513794,0.050103191286325455,0.01775933802127838,0.0115375816822052,0.13798877596855164,0.07507336139678955,0.026592792943120003,0.16241399943828583,img_01286.jpg
0.46755683422088623,0.05455698445439339,0.024799227714538574,0.016840605065226555,0.13559596240520477,0.09666166454553604,0.0329248271882534,0.17106389999389648,img_01289.jpg
0.33051058650016785,0.03954083472490311,0.028384720906615257,0.019676649942994118,0.3143600821495056,0.0893939808011055,0.025789344683289528,0.1523437649011612,img_01325.jpg
0.4999971091747284,0.04069914296269417,0.017466673627495766,0.01667950488626957,0.1561473160982132,0.08523198962211609,0.025503084063529968,0.15827520191669464,img_01328.jpg
0.4941316843032837,0.03647616505622864,0.02173597551882267,0.038651373237371445,0.0670851543545723,0.19301261007785797,0.022644182667136192,0.12626288831233978,img_01366.jpg
0.7023255228996277,0.03746737167239189,0.013173360377550125,0.013897120952606201,0.08301342278718948,0.036537643522024155,0.018131500110030174,0.0954541340470314,img_01371.jpg
